CLASS_NAME,DEPT,COURSE_NUM,COURSE_TOPIC
Advanced Topics in Political and Comparative-Historical Sociology,SOC,9560,Nations and National Identity: Special Ref to HK
"Non-Topical Research, Preparation for Doctoral Research",SOC,9998,
"Non-Topical Research, Preparation for Doctoral Research",SOC,9998,
"Non-Topical Research, Preparation for Doctoral Research",SOC,9998,
"Non-Topical Research, Preparation for Doctoral Research",SOC,9998,
"Non-Topical Research, Preparation for Doctoral Research",SOC,9998,
Non-Topical Research,SOC,9999,
Non-Topical Research,SOC,9999,
Non-Topical Research,SOC,9999,
Non-Topical Research,SOC,9999,
Non-Topical Research,SOC,9999,
Non-Topical Research,SOC,9999,
Non-Topical Research,SOC,9999,
Elementary Spanish,SPAN,1020,
Elementary Spanish,SPAN,1020,
Elementary Spanish,SPAN,1020,
Elementary Spanish,SPAN,1020,
Elementary Spanish,SPAN,1020,
Elementary Spanish,SPAN,1020,
Accelerated Elementary Spanish,SPAN,1060,
Accelerated Elementary Spanish,SPAN,1060,
Accelerated Elementary Spanish,SPAN,1060,
Accelerated Elementary Spanish,SPAN,1060,
Accelerated Elementary Spanish,SPAN,1060,
Accelerated Elementary Spanish,SPAN,1060,
Accelerated Elementary Spanish,SPAN,1060,
Accelerated Elementary Spanish,SPAN,1060,
Accelerated Elementary Spanish,SPAN,1060,
Accelerated Elementary Spanish,SPAN,1060,
Accelerated Elementary Spanish,SPAN,1060,
Accelerated Elementary Spanish,SPAN,1060,
Accelerated Elementary Spanish,SPAN,1060,
Intermediate Spanish,SPAN,2010,
Intermediate Spanish,SPAN,2010,
Intermediate Spanish,SPAN,2010,
Intermediate Spanish,SPAN,2010,
Intermediate Spanish,SPAN,2010,
Intermediate Spanish,SPAN,2010,
Intermediate Spanish,SPAN,2010,
Intermediate Spanish,SPAN,2010,
Intermediate Spanish,SPAN,2010,
Intermediate Spanish,SPAN,2010,
Intermediate Spanish,SPAN,2010,
Intermediate Spanish,SPAN,2010,
Intermediate Spanish,SPAN,2010,
Intermediate Spanish,SPAN,2010,
Intermediate Spanish,SPAN,2010,
Intermediate Spanish,SPAN,2010,
Intermediate Spanish,SPAN,2010,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Advanced Intermediate Spanish,SPAN,2020,
Phonetics,SPAN,3000,
Grammar and Composition I,SPAN,3010,
Grammar and Composition I,SPAN,3010,
Grammar and Composition I,SPAN,3010,
Grammar and Composition I,SPAN,3010,
Grammar and Composition I,SPAN,3010,
Grammar and Composition I,SPAN,3010,
Grammar and Composition I,SPAN,3010,
Grammar and Composition I,SPAN,3010,
Grammar and Composition I,SPAN,3010,
Grammar and Composition II,SPAN,3020,
Grammar and Composition II,SPAN,3020,
Cultural Conversations,SPAN,3030,
Cultural Conversations,SPAN,3030,
Business Spanish,SPAN,3040,
Business Spanish,SPAN,3040,
Business Spanish,SPAN,3040,
Business Spanish,SPAN,3040,
Spanish for Medical Professionals,SPAN,3050,
Introduction to Hispanic Linguistics,SPAN,3200,
Texts and Interpretation,SPAN,3300,
Texts and Interpretation,SPAN,3300,
Texts and Interpretation,SPAN,3300,
Texts and Interpretation,SPAN,3300,
Texts and Interpretation,SPAN,3300,
Texts and Interpretation,SPAN,3300,
Texts and Interpretation,SPAN,3300,
Survey of Spanish Literature I (Middle Ages to 1700),SPAN,3400,
Survey of Spanish Literature II (1700 to Present),SPAN,3410,
Survey of Spanish Literature II (1700 to Present),SPAN,3410,
Survey of Latin American Literature I (Colonial to 1900),SPAN,3420,
Survey of Latin American Literature II (1900 to Present),SPAN,3430,
Survey of Latin American Literature II (1900 to Present),SPAN,3430,
Translation from Spanish to English,SPAN,4040,
Translation from Spanish to English,SPAN,4040,
History of the Language,SPAN,4200,
History of the Language,SPAN,4200,
Contemporary Latin-American Short Fiction,SPAN,4320,
Modern Spanish Literature,SPAN,4413,
Special Topics Seminar: Literature,SPAN,4500,Caribbean Literature and the Environment
Special Topics Seminar: Literature,SPAN,4500,Reading Spanish Poetry
Special Topics Seminar: Literature,SPAN,4500,Texts Behaving Badly
Special Topics Seminar: Literature,SPAN,4510,Indigenous Literatures & Literacies
Special Topics Seminar: Culture and Civilization,SPAN,4520,Latin American Revolutions
Special Topics Seminar: Language,SPAN,4530,Spec Topics Seminar: Language
Special Topics Seminar: Language,SPAN,4530,Meaning in (the Spanish) Language
Literature and Cinema,SPAN,4600,
Spanish Culture and Civilization,SPAN,4700,
Latin American Culture and Civilization,SPAN,4710,
Travelers in Latin America,SPAN,4712,
Language House - Casa Bolívar,SPAN,4800,
Distinguished Major in Spanish Thesis,SPAN,4989,
Themes and Genres,SPAN,7850,
Regional Literature,SPAN,7860,
Seminars: Spanish America: Modern Period,SPAN,8560,The Latin American Jungle Novel
Guided Research,SPAN,8995,
Guided Research,SPAN,8995,
Guided Research,SPAN,8995,
Non-Topical Research,SPAN,8999,
"Non-Topical Research, Preparation for Doctoral Research",SPAN,9998,
Non-Topical Research,SPAN,9999,
Non-Topical Research,SPAN,9999,
Non-Topical Research,SPAN,9999,
Non-Topical Research,SPAN,9999,
Non-Topical Research,SPAN,9999,
Non-Topical Research,SPAN,9999,
Chance: An Introduction to Statistics,STAT,1100,
Chance: An Introduction to Statistics,STAT,1100,
Introduction to Data Science with R,STAT,1601,
Introduction to Data Science with R,STAT,1601,
Introduction to Data Science with R,STAT,1601,
Introduction to Data Science with R,STAT,1601,
Introduction to Data Science with Python,STAT,1602,
Introduction to Data Science with Python,STAT,1602,
Statistics for Biologists,STAT,2020,
Statistics for Biologists,STAT,2020,
Statistics for Biologists,STAT,2020,
Statistics for Biologists,STAT,2020,
Statistics for Biologists,STAT,2020,
Statistics for Biologists,STAT,2020,
Introduction to Statistical Analysis,STAT,2120,
Introduction to Statistical Analysis,STAT,2120,
Introduction to Statistical Analysis,STAT,2120,
Introduction to Statistical Analysis,STAT,2120,
Introduction to Statistical Analysis,STAT,2120,
Introduction to Statistical Analysis,STAT,2120,
Introduction to Statistical Analysis,STAT,2120,
Introduction to Statistical Analysis,STAT,2120,
From Data to Knowledge,STAT,3080,
From Data to Knowledge,STAT,3080,
Foundations of Statistics,STAT,3110,
Foundations of Statistics,STAT,3110,
Introduction to Mathematical Statistics,STAT,3120,
Introduction to Mathematical Statistics,STAT,3120,
Introduction to Regression Analysis,STAT,3220,
Introduction to Regression Analysis,STAT,3220,
Data Analysis with Python,STAT,3250,
Data Analysis with Python,STAT,3250,
Data Visualization and Management,STAT,3280,
Data Visualization and Management,STAT,3280,
Advanced Sports Analytics I,STAT,4800,
Independent Study,STAT,4993,
Independent Study,STAT,4993,
Independent Study,STAT,4993,
Independent Study,STAT,4993,
Capstone,STAT,4996,
Capstone,STAT,4996,
Capstone,STAT,4996,
Applied Linear Models,STAT,5120,
Applied Time Series,STAT,5170,
Applied Time Series,STAT,5170,
Data Mining,STAT,5330,
Data Mining,STAT,5330,
Applied Multivariate Statistics,STAT,6130,
Introduction to Bayesian Methods,STAT,6440,
Statistical Literature,STAT,6520,
Introduction to Advanced Statistical Inference,STAT,7100,
Advanced Topics in Probability,STAT,7520,
Statistical Consulting,STAT,7995,
Topics in Statistics,STAT,8120,
"Non-Topical Research, Preparation for Doctoral Research",STAT,9998,
"Non-Topical Research, Preparation for Doctoral Research",STAT,9998,
Non-Topical Research,STAT,9999,
Non-Topical Research,STAT,9999,
Non-Topical Research,STAT,9999,
Non-Topical Research,STAT,9999,
"Science, Technology, and Contemporary Issues",STS,1500,Great Inventions that Changed the World
"Science, Technology, and Contemporary Issues",STS,1500,Great Inventions that Changed the World
"Science, Technology, and Contemporary Issues",STS,1500,Great Inventions that Changed the World
"Science, Technology, and Contemporary Issues",STS,1500,Great Inventions that Changed the World
"Science, Technology, and Contemporary Issues",STS,1500,Great Inventions that Changed the World
"Science, Technology, and Contemporary Issues",STS,1500,Great Inventions that Changed the World
"Science, Technology, and Contemporary Issues",STS,1500,Great Inventions that Changed the World
"Science, Technology, and Contemporary Issues",STS,1500,Great Inventions that Changed the World
"Science, Technology, and Contemporary Issues",STS,1500,Great Inventions that Changed the World
"Science, Technology, and Contemporary Issues",STS,1500,Great Inventions that Changed the World
"Science, Technology, and Contemporary Issues",STS,1500,Great Inventions that Changed the World
Utopias and the Technological Society,STS,2070,
Science and Technology in Social and Global Context,STS,2500,Project Management
Science and Technology in Social and Global Context,STS,2500,"STS, Ethics, and the Engineering Grand Challenges"
Science and Technology in Social and Global Context,STS,2500,Data and Diversity
Science and Technology in Social and Global Context,STS,2500,Telling the Story of Sci & Engn: Making Doc Video
Science and Technology in Social and Global Context,STS,2500,Leadership in Context
Science and Technology Public Policy,STS,2620,
Entrepreneurial Finance,STS,2840,
Independent Study: Technology and Society,STS,2993,
Science and Technology Policy for Interns,STS,3020,
STS and Engineering Practice,STS,4500,Case Studies in Technology and Society
"The Engineer, Ethics, and Professional Responsibility",STS,4600,
"The Engineer, Ethics, and Professional Responsibility",STS,4600,
"The Engineer, Ethics, and Professional Responsibility",STS,4600,
"The Engineer, Ethics, and Professional Responsibility",STS,4600,
"The Engineer, Ethics, and Professional Responsibility",STS,4600,
"The Engineer, Ethics, and Professional Responsibility",STS,4600,
"The Engineer, Ethics, and Professional Responsibility",STS,4600,
"The Engineer, Ethics, and Professional Responsibility",STS,4600,
"The Engineer, Ethics, and Professional Responsibility",STS,4600,
"The Engineer, Ethics, and Professional Responsibility",STS,4600,
"The Engineer, Ethics, and Professional Responsibility",STS,4600,
"The Engineer, Ethics, and Professional Responsibility",STS,4600,
"The Engineer, Ethics, and Professional Responsibility",STS,4600,
"The Engineer, Ethics, and Professional Responsibility",STS,4600,
"The Engineer, Ethics, and Professional Responsibility",STS,4600,
"The Engineer, Ethics, and Professional Responsibility",STS,4600,
"The Engineer, Ethics, and Professional Responsibility",STS,4600,
"The Engineer, Ethics, and Professional Responsibility",STS,4600,
"The Engineer, Ethics, and Professional Responsibility",STS,4600,
"The Engineer, Ethics, and Professional Responsibility",STS,4600,
"The Engineer, Ethics, and Professional Responsibility",STS,4600,
"The Engineer, Ethics, and Professional Responsibility",STS,4600,
"The Engineer, Ethics, and Professional Responsibility",STS,4600,
"The Engineer, Ethics, and Professional Responsibility",STS,4600,
New Product Development,STS,4810,
New Product Development,STS,4810,
Topics in Technology and Society,STS,5500,Communication for Engineers
Topics in Technology and Society,STS,5500,Sustainable Energy Systems
Independent Study: Technology and Society,STS,5993,
Introductory Swahili II,SWAH,1020,
Introductory Swahili II,SWAH,1020,
Intermediate Swahili II,SWAH,2020,
Systems Engineering Concepts,SYS,2001,
Technology Leaders Colloquium,SYS,2055,
Technology Leaders Internship Colloquium,SYS,2056,
Data and Information Engineering,SYS,2202,
Engineered Systems Public Policy,SYS,2620,
Deterministic Decision Models,SYS,3021,
Human Machine Interface,SYS,3023,
System Evaluation,SYS,3034,
System Evaluation,SYS,3034,
Integrated Systems Design,SYS,3048,
Stochastic Decision Models,SYS,3060,
Stochastic Decision Models,SYS,3060,
Discrete Event Simulation,SYS,3062,
Discrete Event Simulation,SYS,3062,
Discrete Event Simulation,SYS,3062,
Linear Statistical Models,SYS,4021,
User Experience Design,SYS,4024,
Systems Design II,SYS,4054,
Systems Design II,SYS,4054,
Systems Design II,SYS,4054,
Systems Design II,SYS,4054,
Systems Design II,SYS,4054,
Systems Design II,SYS,4054,
Systems Design II,SYS,4054,
Systems Design II,SYS,4054,
Systems Design II,SYS,4054,
Systems Design II,SYS,4054,
Systems Design II,SYS,4054,
Systems Design II,SYS,4054,
Systems Design II,SYS,4054,
Systems Design II,SYS,4054,
Systems Design II,SYS,4054,
Systems Design II,SYS,4054,
Systems Design II,SYS,4054,
Systems Design II,SYS,4054,
Systems Design II,SYS,4054,
Systems Design II,SYS,4054,
Systems Design II,SYS,4054,
Systems Engineering Design Colloquium II,SYS,4055,
Selected Topics in Systems Engineering,SYS,4582,Risk Analysis
Selected Topics in Systems Engineering,SYS,4582,Robots and Humans
Selected Topics in Systems Engineering,SYS,4582,Human Error in Complex Systems
Selected Topics in Systems Engineering,SYS,4582,Introduction to Lean Enterprise and Six Sigma
Supervised Projects in Systems Engineering,SYS,4995,
Supervised Projects in Systems Engineering,SYS,4995,
Supervised Projects in Systems Engineering,SYS,4995,
Supervised Projects in Systems Engineering,SYS,4995,
Supervised Projects in Systems Engineering,SYS,4995,
Supervised Projects in Systems Engineering,SYS,4995,
Systems Integration,SYS,6002,
Human Factors I,SYS,6007,
Human Factors I,SYS,6007,
Decision Analysis,SYS,6014,
Decision Analysis,SYS,6014,
Data Mining,SYS,6018,
Statistical Modeling I,SYS,6021,
User Experience Design,SYS,6024,
Discrete-Event Stochastic Simulation,SYS,6034,
Risk Analysis,SYS,6050,
Risk Analysis,SYS,6050,
Risk Analysis,SYS,6050,
Graduate Teaching Instruction,SYS,6097,
Graduate Teaching Instruction,SYS,6097,
Graduate Teaching Instruction,SYS,6097,
Graduate Teaching Instruction,SYS,6097,
Graduate Teaching Instruction,SYS,6097,
Graduate Teaching Instruction,SYS,6097,
Graduate Teaching Instruction,SYS,6097,
Graduate Teaching Instruction,SYS,6097,
Graduate Teaching Instruction,SYS,6097,
Robots and Humans,SYS,6465,
Selected Topics in Systems Engineering,SYS,6581,Human Considerations In Smart Infrastructure
Selected Topics in Systems Engineering,SYS,6582,Fundamental of Item Response Theory
Selected Topics in Systems Engineering,SYS,6582,"CPS: Formal Methods, Safety, and Security"
Selected Topics in Systems Engineering,SYS,6582,Human Error in Complex Systems
Selected Topics in Systems Engineering,SYS,6582,Introduction to Lean Enterprise and Six Sigma
Selected Topics in Systems Engineering,SYS,6582,Mobile Sensing and Machine Learning
Independent Study,SYS,6993,
Supervised Project Research,SYS,6995,
Supervised Project Research,SYS,6995,
Supervised Project Research,SYS,6995,
Case Studies in Systems Engineering,SYS,7002,
Systems Engineering Colloquium,SYS,7096,
Systems Engineering Colloquium,SYS,7096,
Independent Study,SYS,7993,
Independent Study,SYS,7993,
